"COISS_2004","data/1465674475_1465709620/W1465674830_2.LBL ","co-iss-w1465674830       ","PHOEBE    ", -41.557,  58.467, -46.397,  60.793, 260.022,  20.934, 105.665, 231.648, -89.196,  31.715,   0.14995,   0.15680,   0.15018,  47.29460,    2515.317,    2628.134,  36.941,  40.681,   0.394,  93.767,   0.104,  89.811, -12.848, -14.566,  -3.419,  -4.085, 311.671, 349.219,   0.15720,    2630.112,  38.292
"COISS_2004","data/1465674475_1465709620/N1465674830_2.LBL ","co-iss-n1465674830       ","PHOEBE    ",  -2.701,   5.780,  -3.173,   6.694, 323.060, 332.277, 159.396, 168.613, -26.138, -16.921,   0.01508,   0.01515,   0.01603,   0.01774,    2520.647,    2529.782,  38.887,  39.342,  13.399,  26.548,  19.815,  31.487, -12.848, -14.566,  -3.408,  -4.073, 311.673, 349.198,   0.01575,    2629.332,  38.273
"COISS_2004","data/1465674475_1465709620/N1465674917_2.LBL ","co-iss-n1465674917       ","PHOEBE    ",   0.180,   7.615,   0.206,   8.839, 317.114, 325.330, 167.282, 175.497, -22.838, -14.622,   0.01349,   0.01355,   0.01417,   0.01526,    2255.877,    2262.761,  31.049,  31.546,  13.239,  23.903,  17.768,  27.501, -12.848, -14.586,   1.216,   1.442, 312.612, 339.952,   0.01417,    2365.330,  30.556
"COISS_2004","data/1465674475_1465709620/W1465674956_2.LBL ","co-iss-w1465674956       ","PHOEBE    ", -34.985,  46.468, -37.641,  50.865, 246.623, 357.789, 135.241, 246.407, -88.546,  22.620,   0.12911,   0.13584,   0.12936,   8.72828,    2167.309,    2279.947,  25.696,  30.167,   0.260,  81.600,   0.275,  89.116, -12.848, -14.595,   3.570,   4.208, 313.029, 335.169,   0.13636,    2281.405,  27.441
"COISS_2004","data/1465674475_1465709620/N1465674956_2.LBL ","co-iss-n1465674956       ","PHOEBE    ",   2.368,   9.687,   2.694,  11.117, 310.435, 318.665, 174.368, 182.597, -24.692, -16.463,   0.01300,   0.01306,   0.01382,   0.01493,    2172.947,    2180.189,  27.903,  28.417,  15.690,  24.214,  19.815,  29.159, -12.848, -14.595,   3.590,   4.232, 313.033, 335.128,   0.01367,    2280.809,  27.418
"COISS_2004","data/1465674475_1465709620/N1465675017_2.LBL ","co-iss-n1465675017       ","PHOEBE    ",   5.952,  13.213,   6.692,  14.947, 302.652, 310.817, 182.871, 191.035, -24.263, -16.098,   0.02503,   0.02513,   0.02652,   0.02848,    2091.665,    2098.484,  24.422,  24.935,  20.712,  30.302,  19.294,  28.190, -12.848, -14.609,   7.493,   8.721, 313.687, 326.915,   0.02635,    2199.046,  24.215
"COISS_2004","data/1465674475_1465709620/N1465675034_2.LBL ","co-iss-n1465675034       ","PHOEBE    ",   6.927,  14.210,   7.761,  16.008, 300.241, 308.437, 185.435, 193.630, -24.242, -16.047,   0.02489,   0.02500,   0.02635,   0.02827,    2080.557,    2087.291,  24.004,  24.504,  22.546,  32.320,  19.144,  27.948, -12.848, -14.613,   8.603,   9.971, 313.871, 324.483,   0.02622,    2187.764,  23.899
"COISS_2004","data/1465674475_1465709620/N1465675051_2.LBL ","co-iss-n1465675051       ","PHOEBE    ",   7.864,  15.185,   8.782,  17.038, 297.813, 306.056, 187.998, 196.242, -24.213, -15.969,   0.02482,   0.02493,   0.02625,   0.02811,    2074.783,    2081.429,  23.894,  24.373,  24.495,  34.397,  18.944,  27.671, -12.848, -14.617,   9.700,  11.193, 314.055, 322.026,   0.02615,    2181.834,  23.893
"COISS_2004","data/1465674475_1465709620/W1465675070_4.LBL ","co-iss-w1465675070       ","PHOEBE    ", -32.393,  51.298, -35.368,  55.268, 228.148, 343.315, 150.944, 270.955, -91.105,  24.062,   0.12322,   0.12978,   0.12347,  41.88189,    2068.905,    2181.948,  22.240,  26.395,   0.275,  97.269,   0.193,  89.824, -12.848, -14.621,  10.903,  12.519, 314.259, 319.253,   0.13039,    2181.520,  24.259
"COISS_2004","data/1465674475_1465709620/N1465675070_2.LBL ","co-iss-n1465675070       ","PHOEBE    ",   8.898,  16.285,   9.900,  18.188, 294.961, 303.289, 190.972, 199.301, -24.266, -15.937,   0.01241,   0.01246,   0.01311,   0.01402,    2074.703,    2081.281,  24.148,  24.595,  26.849,  36.865,  18.746,  27.413, -12.848, -14.621,  10.915,  12.532, 314.261, 319.227,   0.01307,    2181.549,  24.264
"COISS_2004","data/1465674475_1465709620/N1465676754_2.LBL ","co-iss-n1465676754       ","PHOEBE    ",   3.459,  43.879,   3.865,  46.544, 241.816, 282.915, 229.497, 280.309, -15.021,  26.078,   0.06505,   0.06509,   0.06506,   0.07542,   10857.072,   10872.593,  82.119,  82.604,  57.242, 104.429,   0.128,  30.485, -12.848, -15.005,  23.691,  25.809, 332.412, 256.837,   0.06571,   10966.499,  82.348
"COISS_2004","data/1465674475_1465709620/N1465676820_2.LBL ","co-iss-n1465676820       ","PHOEBE    ",  31.504,  74.809,  34.713,  77.095, 255.085,  28.188, 124.938, 308.972,  -2.010, 131.094,   0.06748,   0.06816,   0.06938,   4.25218,   11272.646,   11381.223,  82.548,  83.033,  55.036, 105.956,  13.598,  89.082, -12.848, -15.019,  23.644,  25.755, 333.126, 257.095,   0.06818,   11379.172,  82.733
"COISS_2004","data/1465674475_1465709620/N1465676854_2.LBL ","co-iss-n1465676854       ","PHOEBE    ",  31.764,  74.905,  35.031,  77.061, 255.083,  32.564, 118.680, 335.026,  -2.155, 135.326,   0.06874,   0.06944,   0.07080,  16.59226,   11483.270,   11592.958,  82.731,  83.216,  54.928, 106.938,  14.000,  89.760, -12.848, -15.025,  23.620,  25.728, 333.490, 257.238,   0.06944,   11589.619,  82.918
"COISS_2004","data/1465674475_1465709620/W1465676924_2.LBL ","co-iss-w1465676924       ","PHOEBE    ", -55.431,  73.154, -58.555,  75.693, 229.394,  22.219,  81.651,  53.946, -28.168, 124.657,   0.71188,   0.71848,   0.71233,  17.90503,   11918.110,   12026.070,  82.743,  83.822,   3.231, 170.724,   1.312,  89.680, -12.848, -15.039,  23.573,  25.674, 334.247, 257.562,   0.71886,   12027.491,  83.283
"COISS_2004","data/1465674475_1465709620/N1465676924_2.LBL ","co-iss-n1465676924       ","PHOEBE    ",  16.586,  61.023,  19.645,  65.161, 297.557,  25.854, 128.394, 216.691,  39.994, 128.291,   0.07148,   0.07208,   0.08768,   9.68658,   11940.453,   12031.102,  83.382,  83.730,  37.021,  82.838,  35.451,  89.574, -12.848, -15.039,  23.573,  25.674, 334.248, 257.562,   0.07207,   12028.115,  83.283
"COISS_2004","data/1465674475_1465709620/W1465676993_2.LBL ","co-iss-w1465676993       ","PHOEBE    ", -58.737,  74.259, -61.131,  76.333, 229.255,  16.847, 123.207,  96.582, -28.655, 118.937,   0.73784,   0.74403,   0.73806,  17.06852,   12348.401,   12453.688,  83.097,  84.129,   6.644, 164.903,   1.247,  87.503, -12.848, -15.053,  23.530,  25.622, 334.989, 257.909,   0.74458,   12457.777,  83.616
"COISS_2004","data/1465674475_1465709620/N1465676993_2.LBL ","co-iss-n1465676993       ","PHOEBE    ", -10.307,  44.582, -12.169,  48.071, 294.486,   0.506, 154.486, 220.506,  36.575, 102.595,   0.07401,   0.07464,   0.08814,   5.89021,   12368.979,   12461.063,  83.804,  84.140,   2.115,  66.994,  32.842,  89.274, -12.848, -15.053,  23.529,  25.622, 334.992, 257.911,   0.07466,   12459.340,  83.617
"COISS_2004","data/1465674475_1465709620/W1465677100_2.LBL ","co-iss-w1465677100       ","PHOEBE    ", -61.321,  73.660, -63.876,  75.818, 228.138,  20.809, 120.616,  91.686, -30.348, 122.323,   0.77676,   0.78308,   0.77706,  27.62417,   13001.428,   13106.681,  83.582,  84.574,   0.455, 171.911,   0.995,  88.376, -12.848, -15.073,  23.467,  25.548, 336.114, 258.486,   0.78361,   13110.800,  84.079
